Timestamp,File,Folder,CurrentSizeMB,HistoryVersionsMB,TotalOriginalMB,VersionsFound,PolicyApplied,VersionsDeleted,SpaceSavedMB,FinalSizeMB
"2026-04-06 23:55:47","H6323-MB Package update  2023-07-07.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.29","0.29","0.59","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:55:48","H6323-MB Package update 2023-05-01.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/05 May 23","1.13","7.67","8.80","10","Retention 365 Days","10","7.67","1.13"
"2026-04-06 23:55:48","H6323-MB Package update  2023-06-12.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/06 June 23","1.07","5.48","6.56","6","Retention 365 Days","6","5.48","1.07"
"2026-04-06 23:55:48","H6323-MB Package update 2023-05-02.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/05 May 23","0.28","0.28","0.57","1","Retention 365 Days","1","0.28","0.28"
"2026-04-06 23:55:49","H6323-MB Package update  2023-06-07.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/06 June 23","0.29","0.58","0.87","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:55:49","H6323-MB Package update 2023-05-22 V.1.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/05 May 23","0.29","0.58","0.87","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:55:51","H6323-MB Package update  2023-07-17.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.30","5.33","5.63","9","Retention 365 Days","9","5.33","0.30"
"2026-04-06 23:55:51","H6323-MB Package update  2023-07-11.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.30","0.30","0.59","1","Retention 365 Days","1","0.30","0.30"
"2026-04-06 23:55:52","H6323-MB Package update  2023-06-19.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/06 June 23","1.09","4.50","5.59","7","Retention 365 Days","7","4.50","1.09"
"2026-04-06 23:55:52","H6323-MB Package update 2023-05-15.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/05 May 23","1.01","3.61","4.62","8","Retention 365 Days","8","3.61","1.01"
"2026-04-06 23:55:55","H6323-MB Package update 2023-05-08.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/05 May 23","1.03","3.76","4.79","6","Retention 365 Days","6","3.76","1.03"
"2026-04-06 23:55:55","H6323-MB Package update  2023-07-03.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","1.42","10.94","12.36","11","Retention 365 Days","11","10.94","1.42"
"2026-04-06 23:55:56","H6323-MB Package update  2023-07-08.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.29","0.29","0.59","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:55:56","H6323-MB Package update  2023-05-23.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/05 May 23","0.29","0.87","1.16","3","Retention 365 Days","3","0.87","0.29"
"2026-04-06 23:55:56","H6323-MB Package update  2023-08-28.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.98","5.81","6.79","10","Retention 365 Days","10","5.81","0.98"
"2026-04-06 23:55:57","H6323-MB Package update  2023-08-01.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.29","0.58","0.88","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:55:57","H6323-MB Package update  2023-07-25.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.30","0.89","1.19","3","Retention 365 Days","3","0.89","0.30"
"2026-04-06 23:55:58","H6323-MB Package update  2023-08-03.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.29","0.59","0.88","2","Retention 365 Days","2","0.59","0.29"
"2026-04-06 23:55:58","H6323-MB Package update  2023-09-24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.30","0.89","1.19","3","Retention 365 Days","3","0.89","0.30"
"2026-04-06 23:55:58","H6323-MB Package update  2023-07-09.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.29","0.58","0.88","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:55:59","H6323-MB Package update  2023-09-19.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:55:59","H6323-MB Package update  2023-08-08.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.30","0.89","1.18","3","Retention 365 Days","3","0.89","0.30"
"2026-04-06 23:55:59","H6323-MB Package update  2023-07-23.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.29","0.88","1.17","3","Retention 365 Days","3","0.88","0.29"
"2026-04-06 23:56:00","H6323-MB Package update  2023-09-10.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.29","0.59","0.88","2","Retention 365 Days","2","0.59","0.29"
"2026-04-06 23:56:00","H6323-MB Package update  2023-07-05.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.29","0.58","0.87","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:56:02","H6323-MB Package update  2023-07-26.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.30","0.89","1.19","3","Retention 365 Days","3","0.89","0.30"
"2026-04-06 23:56:03","H6323-MB Package update  2023-08-07.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.96","6.19","7.15","9","Retention 365 Days","9","6.19","0.96"
"2026-04-06 23:56:03","H6323-MB Package update  2023-07-30.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.30","1.19","1.49","4","Retention 365 Days","4","1.19","0.30"
"2026-04-06 23:56:03","H6323-MB Package update  2023-09-25.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","1.14","7.63","8.78","9","Retention 365 Days","9","7.63","1.14"
"2026-04-06 23:56:04","H6323-MB Package update  2023-08-24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.30","0.60","0.90","2","Retention 365 Days","2","0.60","0.30"
"2026-04-06 23:56:04","H6323-MB Package update  2023-07-16.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/07 July 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:05","H6323-MB Package update  2023-08-30.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.30","0.60","0.90","2","Retention 365 Days","2","0.60","0.30"
"2026-04-06 23:56:05","H6323-MB Package update  2023-09-04.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.29","1.17","1.46","4","Retention 365 Days","4","1.17","0.29"
"2026-04-06 23:56:06","H6323-MB Package update  2023-09-06.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.29","0.88","1.17","3","Retention 365 Days","3","0.88","0.29"
"2026-04-06 23:56:08","H6323-MB Package update  2023-09-17.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.30","0.89","1.18","3","Retention 365 Days","3","0.89","0.30"
"2026-04-06 23:56:08","H6323-MB Package update  2023-08-14.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.98","4.20","5.18","8","Retention 365 Days","8","4.20","0.98"
"2026-04-06 23:56:08","H6323-MB Package update  2023-10-16.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.98","4.03","5.01","7","Retention 365 Days","7","4.03","0.98"
"2026-04-06 23:56:08","H6323-MB Package update  2023-09-13.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.30","0.59","0.88","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:09","H6323-MB Package update  2023-10-13.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:09","H6323-MB Package update  2023-08-23.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.30","1.19","1.49","4","Retention 365 Days","4","1.19","0.30"
"2026-04-06 23:56:10","H6323-MB Package update  2023-09-07.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.29","0.88","1.17","3","Retention 365 Days","3","0.88","0.29"
"2026-04-06 23:56:10","H6323-MB Package update  2023-08-21.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","1.03","1.01","2.03","1","Retention 365 Days","1","1.01","1.03"
"2026-04-06 23:56:11","H6323-MB Package update  2023-08-06.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.29","0.59","0.88","2","Retention 365 Days","2","0.59","0.29"
"2026-04-06 23:56:11","H6323-MB Package update  2023-10-30.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.99","4.68","5.67","7","Retention 365 Days","7","4.68","0.99"
"2026-04-06 23:56:12","H6323-MB Package update  2023-08-20.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:12","H6323-MB Package update  2023-10-18.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.30","0.30","0.60","1","Retention 365 Days","1","0.30","0.30"
"2026-04-06 23:56:13","H6323-MB Package update  2023-10-05.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:13","H6323-MB Package update  2023-08-02.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.29","1.17","1.46","4","Retention 365 Days","4","1.17","0.29"
"2026-04-06 23:56:13","H6323-MB Package update  2023-09-18.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","1.00","5.55","6.55","10","Retention 365 Days","10","5.55","1.00"
"2026-04-06 23:56:15","H6323-MB Package update  2023-08-22.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.30","0.89","1.19","3","Retention 365 Days","3","0.89","0.30"
"2026-04-06 23:56:16","H6323-MB Package update  2023-08-17.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/08 Aug 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:16","H6323-MB Package update  2023-09-11.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.97","4.21","5.18","6","Retention 365 Days","6","4.21","0.97"
"2026-04-06 23:56:16","H6323-MB Package update  2023-10-02.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","1.16","7.37","8.54","8","Retention 365 Days","8","7.37","1.16"
"2026-04-06 23:56:17","H6323-MB Package update  2023-09-26.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.30","0.90","1.20","3","Retention 365 Days","3","0.90","0.30"
"2026-04-06 23:56:17","H6323-MB Package update  2023-11-05.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.29","0.89","1.18","3","Retention 365 Days","3","0.89","0.29"
"2026-04-06 23:56:17","H6323-MB Package update  2023-11-26.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.30","0.60","0.90","2","Retention 365 Days","2","0.60","0.30"
"2026-04-06 23:56:18","H6323-MB Package update  2023-09-21.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/09 Sep 23","0.30","0.60","0.90","2","Retention 365 Days","2","0.60","0.30"
"2026-04-06 23:56:18","H6323-MB Package update  2023-11-02.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.30","0.30","0.59","1","Retention 365 Days","1","0.30","0.30"
"2026-04-06 23:56:18","H6323-MB Package update  2023-11-03.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:20","H6323-MB Package update  2023-12-03.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.29","0.29","0.58","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:56:20","H6323-MB Package update  2023-10-24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.30","0.90","1.20","3","Retention 365 Days","3","0.90","0.30"
"2026-04-06 23:56:20","H6323-MB Package update  2023-12-05.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.29","0.29","0.58","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:56:21","H6323-MB Package update  2023-11-06.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.97","5.27","6.23","7","Retention 365 Days","7","5.27","0.97"
"2026-04-06 23:56:21","H6323-MB Package update  2023-10-29.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.30","0.90","1.20","3","Retention 365 Days","3","0.90","0.30"
"2026-04-06 23:56:22","H6323-MB Package update  2023-11-19.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.30","0.60","0.90","2","Retention 365 Days","2","0.60","0.30"
"2026-04-06 23:56:23","H6323-MB Package update  2023-11-07.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:24","H6323-MB Package update  2023-12-11.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.96","6.26","7.22","9","Retention 365 Days","9","6.26","0.96"
"2026-04-06 23:56:24","H6323-MB Package update  2023-10-09.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.98","5.29","6.27","7","Retention 365 Days","7","5.29","0.98"
"2026-04-06 23:56:24","H6323-MB Package update  2023-11-10.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:25","H6323-MB Package update  2023-12-21.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.29","0.59","0.88","2","Retention 365 Days","2","0.59","0.29"
"2026-04-06 23:56:25","H6323-MB Package update  2023-12-13.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.29","0.29","0.58","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:56:26","H6323-MB Package update  2023-10-23.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.97","4.47","5.44","7","Retention 365 Days","7","4.47","0.97"
"2026-04-06 23:56:27","H6323-MB Package update  2023-11-20.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.98","5.28","6.26","9","Retention 365 Days","9","5.28","0.98"
"2026-04-06 23:56:27","H6323-MB Package update  2023-10-31.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.30","0.60","0.90","2","Retention 365 Days","2","0.60","0.30"
"2026-04-06 23:56:28","H6323-MB Package update  2023-11-08.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:28","H6323-MB Package update  2023-10-08.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/10 Oct 23","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:28","H6323-MB Package update  2023-12-18.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.99","4.72","5.71","8","Retention 365 Days","8","4.72","0.99"
"2026-04-06 23:56:29","H6323-MB Package update  2023-12-19.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.29","0.59","0.88","2","Retention 365 Days","2","0.59","0.29"
"2026-04-06 23:56:30","H6323-MB Package update  2023-12-12.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.29","0.29","0.58","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:56:30","H6323-MB Package update  2024-01-16.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.29","0.58","0.87","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:56:31","H6323-MB Package update  2024-01-31.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.30","0.29","0.59","1","Retention 365 Days","1","0.29","0.30"
"2026-04-06 23:56:31","H6323-MB Package update  2023-12-24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.29","0.59","0.88","2","Retention 365 Days","2","0.59","0.29"
"2026-04-06 23:56:31","H6323-MB Package update  2023-11-13.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.96","5.36","6.33","8","Retention 365 Days","8","5.36","0.96"
"2026-04-06 23:56:32","H6323-MB Package update  2024-01-03.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.29","0.57","0.86","2","Retention 365 Days","2","0.57","0.29"
"2026-04-06 23:56:32","H6323-MB Package update  2023-12-27.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.29","0.59","0.88","2","Retention 365 Days","2","0.59","0.29"
"2026-04-06 23:56:32","H6323-MB Package update  2023-11-15.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.30","0.60","0.90","2","Retention 365 Days","2","0.60","0.30"
"2026-04-06 23:56:33","H6323-MB Package update  2023-12-20.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.29","0.59","0.88","2","Retention 365 Days","2","0.59","0.29"
"2026-04-06 23:56:33","H6323-MB Package update  2023-11-23.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/11 Nov 23","0.30","0.90","1.20","3","Retention 365 Days","3","0.90","0.30"
"2026-04-06 23:56:33","H6323-MB Package update  2024-01-28.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.29","1.17","1.47","4","Retention 365 Days","4","1.17","0.29"
"2026-04-06 23:56:34","H6323-MB Package update  2023-12-17.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2023/12 Dec 23","0.29","0.88","1.17","3","Retention 365 Days","3","0.88","0.29"
"2026-04-06 23:56:36","H6323-MB Package update  2024-01-09.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.29","1.74","2.03","6","Retention 365 Days","6","1.74","0.29"
"2026-04-06 23:56:36","H6323-MB Package update  2024-03-20.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","0.29","0.89","1.18","3","Retention 365 Days","3","0.89","0.29"
"2026-04-06 23:56:37","H6323-MB Package update  2024-02-19.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/02 Feb 24","0.95","3.77","4.72","8","Retention 365 Days","8","3.77","0.95"
"2026-04-06 23:56:37","H6323-MB Package update  2024-03-13.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","0.29","0.58","0.88","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:56:38","H6323-MB Package update  2024-02-21.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/02 Feb 24","0.29","0.29","0.58","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:56:38","H6323-MB Package update  2024-01-29.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.97","4.62","5.59","7","Retention 365 Days","7","4.62","0.97"
"2026-04-06 23:56:40","H6323-MB Package update  2024-01-21.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.29","0.88","1.17","3","Retention 365 Days","3","0.88","0.29"
"2026-04-06 23:56:40","H6323-MB Package update  2024-01-13.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.29","0.29","0.58","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:56:41","H6323-MB Package update  2024-01-07.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.29","0.29","0.57","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:56:41","H6323-MB Package update  2024-02-06.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/02 Feb 24","0.95","3.62","4.57","8","Retention 365 Days","8","3.62","0.95"
"2026-04-06 23:56:42","H6323-MB Package update  2024-03-18.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","1.04","6.27","7.31","12","Retention 365 Days","12","6.27","1.04"
"2026-04-06 23:56:42","H6323-MB Package update  2024-02-15.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/02 Feb 24","0.29","0.57","0.86","2","Retention 365 Days","2","0.57","0.29"
"2026-04-06 23:56:43","H6323-MB Package update  2024-03-24.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:44","H6323-MB Package update  2024-01-15.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.96","6.15","7.11","9","Retention 365 Days","9","6.15","0.96"
"2026-04-06 23:56:45","H6323-MB Package update  2024-02-12.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/02 Feb 24","0.96","3.92","4.88","7","Retention 365 Days","7","3.92","0.96"
"2026-04-06 23:56:45","H6323-MB Package update  2024-01-17.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.29","0.58","0.87","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:56:45","H6323-MB Package update  2024-03-25.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","1.01","3.30","4.32","7","Retention 365 Days","7","3.30","1.01"
"2026-04-06 23:56:46","H6323-MB Package update  2024-02-11.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/02 Feb 24","0.28","0.85","1.13","3","Retention 365 Days","3","0.85","0.28"
"2026-04-06 23:56:46","H6323-MB Package update  2024-01-10.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","0.29","0.58","0.87","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:56:46","H6323-MB Package update  2024-03-16.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","0.29","0.58","0.88","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:56:47","H6323-MB Package update  2024-02-07.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/02 Feb 24","0.28","0.57","0.86","2","Retention 365 Days","2","0.57","0.28"
"2026-04-06 23:56:47","H6323-MB Package update  2024-03-10-1.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","0.29","0.29","0.58","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:56:48","H6323-MB Package update  2024-03-28.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:48","H6323-MB Package update  2024-02-29.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/02 Feb 24","0.29","0.58","0.87","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:56:50","H6323-MB Package update  2024-04-29.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/04 Apr 24","0.30","0.59","0.88","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:50","H6323-MB Package update  2024-01-22.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/01 Jan 24","1.01","8.39","9.39","10","Retention 365 Days","10","8.39","1.01"
"2026-04-06 23:56:50","H6323-MB Package update  2024-03-04.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","0.99","3.00","3.99","6","Retention 365 Days","6","3.00","0.99"
"2026-04-06 23:56:51","H6323-MB Package update  2024-03-27.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","0.30","0.59","0.89","2","Retention 365 Days","2","0.59","0.30"
"2026-04-06 23:56:52","H6323-MB Package update  2024-05-04.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/05 May 24","0.29","0.58","0.87","2","Retention 365 Days","2","0.58","0.29"
"2026-04-06 23:56:52","H6323-MB Package update  2024-03-11.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/03 Mar 24","0.29","0.29","0.58","1","Retention 365 Days","1","0.29","0.29"
"2026-04-06 23:56:53","H6323-MB Package update  2024-06-14.xlsx","/sites/H6323_SPOF/DPT-RM/CHALIDA S/Daily Report/2024/06 June 2024","0.29","0.29","0.58","1","Retention 365 Days","1","0.29","0.29"
